"TransactionID","GeonameID","Latitude","Longitude","Geoname","UcdpPrecision","ADM1","ADM1ID","ADM2","ADM2ID"
"OAP1-558","1282812","27.58333","87.33333","Sankhuwasabha","1","Eastern","2153","Koshi","22354"
"OAP1-56","1283676","28.16667","81.83333","Banke","2","Mid Western","2155","Bheri","22361"
"OAP1-56","7801681","28.18701","81.55371","Titihiriya","1","Mid Western","2155","Bheri","22361"
"OAP1-56","7801790","28.14794","81.55476","Sonapur","1","Mid Western","2155","Bheri","22361"
"OAP1-56","8008568","28.12549","81.53852","Udharapur","1","Mid Western","2155","Bheri","22361"
"OAP1-57","1283472","28","84.91667","Dhading","2","Central","2152","Bagmati","22351"
"OAP1-57","7799641","27.99348","84.81247","Salyantar","1","Western","2156","Gandaki","22363"
"OAP1-57","7942188","27.91483","84.89997","Dhading  Besi","1","Central","2152","Bagmati","22351"
"OAP1-58","1282771","26.75","86.33333","Siraha","2","Eastern","2153","Sagarmatha","22356"
"OAP1-58","1282806","27","85.58333","Sarlahi","2","Central","2152","Janakpur","22352"
"OAP1-58","7648379","26.83","86.01","Dhanusa","2","Central","2152","Janakpur","22352"
"OAP1-59","1282856","27","85.33333","Rautahat","2","Central","2152","Narayani","22353"
"OAP1-59","1283401","26.76667","85.26667","Gaur","1","Central","2152","Narayani","22353"
"OAP1-59","7799244","26.8445","85.3295","Gangapipara","1","Central","2152","Narayani","22353"
"OAP1-59","7799828","26.9741","85.3888","Samanpur","1","Central","2152","Narayani","22353"
"OAP1-59","7982788","27.07672","85.3453","Santapur","1","Central","2152","Narayani","22353"
"OAP1-6","1282988","28","84","Federal Democratic Republic of Nepal","6","","","",""
"OAP1-60","1282630","26.91667","86.66667","Udayapur","2","Eastern","2153","Sagarmatha","22356"
"OAP1-60","8007007","26.92323","86.7295","Betini","1","Eastern","2153","Sagarmatha","22356"
"OAP1-60","8007678","27.03292","86.49665","Majhkharka","1","Eastern","2153","Sagarmatha","22356"
"OAP1-61","1282630","26.91667","86.66667","Udayapur","2","Eastern","2153","Sagarmatha","22356"
"OAP1-62","1283251","27.66667","82.91667","Kapilbastu","2","Western","2156","Lumbini","22364"
"OAP1-62","7800789","27.46028","83.10824","Pipra","1","Western","2156","Lumbini","22364"
"OAP1-62","7801946","27.53396","83.15311","Pakadi","1","Western","2156","Lumbini","22364"
"OAP1-62","7959996","27.4588","83.13002","Chakad Chauda","1","Western","2156","Lumbini","22364"
"OAP1-63","1283262","28.83333","80.33333","Kanchanpur","2","Far Western","2154","Mahakali","22357"
"OAP1-63","7799572","28.6038","80.496","Parasan","1","Far Western","2154","Mahakali","22357"
"OAP1-63","7799664","28.6473","80.4642","Tribhuwanbast","1","Far Western","2154","Mahakali","22357"
"OAP1-63","7800209","28.65428","80.39542","Laxmipur","1","Far Western","2154","Mahakali","22357"
"OAP1-63","7959113","28.68111","80.34125","Belauri","1","Far Western","2154","Mahakali","22357"
"OAP1-64","1282988","28","84","Federal Democratic Republic of Nepal","6","","","",""
"OAP1-65","1283489","28.11681","82.31712","Dang Deukhuri District","2","Mid Western","2155","Rapti","22360"
"OAP1-65","7798753","27.7791","82.5253","Gadhawa","1","Mid Western","2155","Rapti","22360"
"OAP1-65","7938588","27.81013","82.76449","Kalakanti","1","Mid Western","2155","Rapti","22360"
"OAP1-66","1282885","28.43447","81.09613","Rajapur","1","Mid Western","2155","Bheri","22361"
"OAP1-66","1283663","28.33333","81.41667","Bardiya","2","Mid Western","2155","Bheri","22361"
"OAP1-67","1282973","27.91667","85.25","Nuwakot","2","Central","2152","Bagmati","22351"
"OAP1-67","7973764","27.92252","85.14379","Trishuli Koloni","1","Central","2152","Bagmati","22351"
"OAP1-67","7973922","27.97676","85.0882","Deurali","1","Central","2152","Bagmati","22351"
"OAP1-67","7974352","28.01583","85.03966","Mengang","1","Central","2152","Bagmati","22351"
"OAP1-68","1282630","26.91667","86.66667","Udayapur","2","Eastern","2153","Sagarmatha","22356"
"OAP1-68","1282985","26.8999","86.53562","Nepaltar","1","Eastern","2153","Sagarmatha","22356"
"OAP1-68","6254847","26.79278","86.70361","Gaighat","1","Eastern","2153","Sagarmatha","22356"
"OAP1-69","1282837","27.66667","83.41667","Rupandehi","2","Western","2156","Lumbini","22364"
"OAP1-69","1283221","27.71898","83.25703","Khaireni","1","Western","2156","Lumbini","22364"
"OAP1-69","7801211","27.51119","83.54012","Dhakadhai","1","Western","2156","Lumbini","22364"
"OAP1-7","1282988","28","84","Federal Democratic Republic of Nepal","6","","","",""
"OAP1-70","1282856","27","85.33333","Rautahat","2","Central","2152","Narayani","22353"
"OAP1-70","1283401","26.76667","85.26667","Gaur","1","Central","2152","Narayani","22353"
"OAP1-70","7798915","26.7739","85.226","Auraiya","1","Central","2152","Narayani","22353"
"OAP1-70","7798953","26.7679","85.2456","Banjaraha","1","Bihar","70073","Purba Champaran","17620"
"OAP1-70","7799014","26.8517","85.2313","Basantapatti","1","Central","2152","Narayani","22353"
"OAP1-70","7982482","26.80727","85.22553","Dumariya","1","Central","2152","Narayani","22353"
"OAP1-70","7982702","26.88227","85.23142","Inarwari","1","Central","2152","Narayani","22353"
"OAP1-71","1282630","26.91667","86.66667","Udayapur","2","Eastern","2153","Sagarmatha","22356"
"OAP1-71","7964788","27.01715","86.76823","Majhkharka","1","Eastern","2153","Sagarmatha","22356"
"OAP1-71","8007007","26.92323","86.7295","Betini","1","Eastern","2153","Sagarmatha","22356"
"OAP1-72","1282988","28","84","Federal Democratic Republic of Nepal","6","","","",""
"OAP1-73","1282988","28","84","Federal Democratic Republic of Nepal","6","","","",""
"OAP1-74","1283663","28.33333","81.41667","Bardiya","2","Mid Western","2155","Bheri","22361"
"OAP1-74","1283676","28.16667","81.83333","Banke","2","Mid Western","2155","Bheri","22361"
"OAP1-74","7801681","28.18701","81.55371","Titihiriya","1","Mid Western","2155","Bheri","22361"
"OAP1-74","7801790","28.14794","81.55476","Sonapur","1","Mid Western","2155","Bheri","22361"
"OAP1-74","8008568","28.12549","81.53852","Udharapur","1","Mid Western","2155","Bheri","22361"
"OAP1-75","1283276","28.75","80.91667","Kailali","2","Far Western","2154","Seti","22358"
"OAP1-75","7956467","28.73292","80.60107","Matiyari","1","Far Western","2154","Seti","22358"
"OAP1-76","1283251","27.66667","82.91667","Kapilbastu","2","Western","2156","Lumbini","22364"
"OAP1-76","7801942","27.55651","82.96242","Maharajganj","1","Western","2156","Lumbini","22364"
"OAP1-76","7959261","27.67741","82.98844","Imiliya","1","Western","2156","Lumbini","22364"
"OAP1-76","7959579","27.48642","82.96015","Hardauna","1","Western","2156","Lumbini","22364"
"OAP1-77","1283243","28.33333","84","Kaski","2","Western","2156","Gandaki","22363"
"OAP1-77","7800791","28.27139","83.96774","Lamachaur","1","Western","2156","Gandaki","22363"
"OAP1-77","7800795","28.36056","83.95451","Machhapuchchhre","1","Western","2156","Gandaki","22363"
"OAP1-78","1282630","26.91667","86.66667","Udayapur","2","Eastern","2153","Sagarmatha","22356"
"OAP1-78","7802692","26.8039","86.89622","Beltar","1","Eastern","2153","Sagarmatha","22356"
"OAP1-78","8006666","26.9023","86.92522","Gaighat","1","Eastern","2153","Sagarmatha","22356"
"OAP1-78","8007508","26.89472","86.76614","Chautara","1","Eastern","2153","Sagarmatha","22356"
"OAP1-79","1282734","28","83.83333","Syangja","2","Western","2156","Gandaki","22363"
"OAP1-79","1282954","27.75","83.66667","Palpa","2","Western","2156","Lumbini","22364"
"OAP1-79","1283243","28.33333","84","Kaski","2","Western","2156","Gandaki","22363"
"OAP1-8","1283243","28.33333","84","Kaski","2","Western","2156","Gandaki","22363"
"OAP1-8","7957860","28.50258","81.09161","Bagmara","1","Far Western","2154","Seti","22358"
"OAP1-8","7960355","28.13236","84.0461","Baghmara","1","Western","2156","Gandaki","22363"
"OAP1-8","8000209","28.62277","81.68121","Dobilla","1","Mid Western","2155","Bheri","22361"
"OAP1-8","8002529","28.17052","83.78147","Dobilla","1","Western","2156","Gandaki","22363"
"OAP1-80","1283262","28.83333","80.33333","Kanchanpur","2","Far Western","2154","Mahakali","22357"
"OAP1-80","7958819","28.92749","80.21987","Bagphata","1","Far Western","2154","Mahakali","22357"
"OAP1-81","1283472","28","84.91667","Dhading","2","Central","2152","Bagmati","22351"
"OAP1-81","7799641","27.99348","84.81247","Salyantar","1","Western","2156","Gandaki","22363"
"OAP1-81","7942188","27.91483","84.89997","Dhading  Besi","1","Central","2152","Bagmati","22351"
"OAP1-82","1283276","28.75","80.91667","Kailali","2","Far Western","2154","Seti","22358"
"OAP1-82","7798960","28.4904","80.9845","Bhajani","1","Far Western","2154","Seti","22358"
"OAP1-82","7800749","28.55846","81.02114","Joshipur","1","Far Western","2154","Seti","22358"
"OAP1-82","7956507","28.66067","81.0521","Sadakpur Bauniya","1","Far Western","2154","Seti","22358"
"OAP1-83","1283676","28.16667","81.83333","Banke","2","Mid Western","2155","Bheri","22361"
"OAP1-83","7801681","28.18701","81.55371","Titihiriya","1","Mid Western","2155","Bheri","22361"
"OAP1-83","7801790","28.14794","81.55476","Sonapur","1","Mid Western","2155","Bheri","22361"
"OAP1-83","8008568","28.12549","81.53852","Udharapur","1","Mid Western","2155","Bheri","22361"
"OAP1-84","1283243","28.33333","84","Kaski","2","Western","2156","Gandaki","22363"
"OAP1-84","7800791","28.27139","83.96774","Lamachaur","1","Western","2156","Gandaki","22363"
"OAP1-84","7800795","28.36056","83.95451","Machhapuchchhre","1","Western","2156","Gandaki","22363"
"OAP1-85","1283472","28","84.91667","Dhading","2","Central","2152","Bagmati","22351"
"OAP1-85","7799641","27.99348","84.81247","Salyantar","1","Western","2156","Gandaki","22363"
"OAP1-85","7942188","27.91483","84.89997","Dhading  Besi","1","Central","2152","Bagmati","22351"
"OAP1-86","1283094","26.91667","85.83333","Mahottari","2","Central","2152","Janakpur","22352"
"OAP1-86","1283323","26.64711","85.80081","Jaleswar","1","Central","2152","Janakpur","22352"
"OAP1-86","7802006","26.98394","85.89224","Bardibas","1","Central","2152","Janakpur","22352"
"OAP1-86","7967266","26.70298","85.81099","Madai","1","Central","2152","Janakpur","22352"
"OAP1-86","7967274","26.80218","85.8347","Rauja","1","Central","2152","Janakpur","22352"
"OAP1-87","1282734","28","83.83333","Syangja","2","Western","2156","Gandaki","22363"
"OAP1-87","8000767","28.02288","83.89569","Biruwa","1","Western","2156","Gandaki","22363"
"OAP1-87","8001824","28.08482","83.85313","Rankhola Bajar","1","Western","2156","Gandaki","22363"
"OAP1-88","1282837","27.66667","83.41667","Rupandehi","2","Western","2156","Lumbini","22364"
"OAP1-88","7986739","27.3815","83.27403","Tereni","1","Western","2156","Lumbini","22364"
"OAP1-88","7987571","27.34967","83.354","Mukundgadh","1","Western","2156","Lumbini","22364"
"OAP1-88","7987666","27.35678","83.31639","Semara","1","Western","2156","Lumbini","22364"
"OAP1-89","1283670","27.08333","85.08333","Bara","2","Central","2152","Narayani","22353"
"OAP1-89","7798772","27.0417","84.91","Bahuari","1","Central","2152","Narayani","22353"
"OAP1-89","7799064","26.8787","85.1341","Golaganj","1","Central","2152","Narayani","22353"
"OAP1-89","8008626","27.04412","84.90796","Bahuari","1","Central","2152","Narayani","22353"
"OAP1-89","8008802","26.88796","85.1369","Simraungadha","1","Central","2152","Narayani","22353"
"OAP1-9","1283276","28.75","80.91667","Kailali","2","Far Western","2154","Seti","22358"
"OAP1-9","7956467","28.73292","80.60107","Matiyari","1","Far Western","2154","Seti","22358"
"OAP1-90","1282888","28.08333","82.83333","Pyuthan","2","Mid Western","2155","Rapti","22360"
"OAP1-90","1283726","27.91667","83.08333","Arghakhanchi","2","Western","2156","Lumbini","22364"
"OAP1-90","7799741","28.0204","83.0459","Dharapani","1","Western","2156","Lumbini","22364"
"OAP1-90","7799860","27.9736","83.1334","Sandhikharka","1","Western","2156","Lumbini","22364"
"OAP1-90","7802240","28.07622","82.9619","Chuja","1","Mid Western","2155","Rapti","22360"
"OAP1-91","1283663","28.33333","81.41667","Bardiya","2","Mid Western","2155","Bheri","22361"
"OAP1-91","7800017","28.4298","81.0983","Rajapur","1","Mid Western","2155","Bheri","22361"
"OAP1-92","1282988","28","84","Federal Democratic Republic of Nepal","6","","","",""
"OAP1-93","1282991","27.66667","83.91667","Nawalparasi","2","Western","2156","Lumbini","22364"
"OAP1-93","7972864","27.7694","84.11612","Dhauwadi","1","Western","2156","Lumbini","22364"
"OAP1-93","7973241","27.67329","84.19945","Daldale","1","Western","2156","Lumbini","22364"
"OAP1-94","1282837","27.66667","83.41667","Rupandehi","2","Western","2156","Lumbini","22364"
"OAP1-94","7801227","27.45573","83.24983","Lumbini","1","Western","2156","Lumbini","22364"
"OAP1-95","1283243","28.33333","84","Kaski","2","Western","2156","Gandaki","22363"
"OAP1-95","7960928","28.20564","84.06051","Rakhidanda","1","Western","2156","Gandaki","22363"
"OAP1-95","7961194","28.22836","84.18735","Mijuredanda","1","Western","2156","Gandaki","22363"
"OAP1-96","1282988","28","84","Federal Democratic Republic of Nepal","6","","","",""
"OAP1-97","7667450","28.51746","81.7787","Surkhet","2","Mid Western","2155","Bheri","22361"
"OAP1-97","7933407","28.77063","81.58072","Gutu","1","Far Western","2154","Seti","22358"
"OAP1-97","7999460","28.71744","81.49611","Baddichaur","1","Mid Western","2155","Bheri","22361"
"OAP1-97","7999472","28.71713","81.50174","Baddichaur","1","Mid Western","2155","Bheri","22361"
"OAP1-98","1283243","28.33333","84","Kaski","2","Western","2156","Gandaki","22363"
"OAP1-99","1283251","27.66667","82.91667","Kapilbastu","3","Western","2156","Lumbini","22364"
"OAP1-99","7801946","27.53396","83.15311","Pakadi","1","Western","2156","Lumbini","22364"
"OAP1-99","7959997","27.46502","83.11907","Pipara","1","Western","2156","Lumbini","22364"
"OAP32-1","1282711","27.66667","84","Tarai","5","","","",""
"OAP32-1","1282859","28.16667","85.33333","Rasuwa","2","Central","2152","Bagmati","22351"
"OAP32-1","1283251","27.66667","82.91667","Kapilbastu","2","Western","2156","Lumbini","22364"
"OAP32-1","1283500","29.25","80.41667","Dadeldhura","2","Far Western","2154","Mahakali","22357"
"OAP32-2","1282711","27.66667","84","Tarai","5","","","",""
"OAP32-2","1282859","28.16667","85.33333","Rasuwa","2","Central","2152","Bagmati","22351"
"OAP32-2","1283251","27.66667","82.91667","Kapilbastu","2","Western","2156","Lumbini","22364"
"OAP32-2","1283500","29.25","80.41667","Dadeldhura","2","Far Western","2154","Mahakali","22357"
"OAP32-3","1282711","27.66667","84","Tarai","5","","","",""
"OAP32-3","1282859","28.16667","85.33333","Rasuwa","2","Central","2152","Bagmati","22351"
"OAP32-3","1283251","27.66667","82.91667","Kapilbastu","2","Western","2156","Lumbini","22364"
"OAP32-3","1283500","29.25","80.41667","Dadeldhura","2","Far Western","2154","Mahakali","22357"
"OAP32-4","1282711","27.66667","84","Tarai","5","","","",""
"OAP32-4","1282859","28.16667","85.33333","Rasuwa","2","Central","2152","Bagmati","22351"
"OAP32-4","1283251","27.66667","82.91667","Kapilbastu","2","Western","2156","Lumbini","22364"
"OAP32-4","1283500","29.25","80.41667","Dadeldhura","2","Far Western","2154","Mahakali","22357"
"OAP32-5","1282711","27.66667","84","Tarai","5","","","",""
"OAP32-5","1282859","28.16667","85.33333","Rasuwa","2","Central","2152","Bagmati","22351"
"OAP32-5","1283251","27.66667","82.91667","Kapilbastu","2","Western","2156","Lumbini","22364"
"OAP32-5","1283500","29.25","80.41667","Dadeldhura","2","Far Western","2154","Mahakali","22357"
"OAP32-6","1282711","27.66667","84","Tarai","5","","","",""
"OAP32-6","1282859","28.16667","85.33333","Rasuwa","2","Central","2152","Bagmati","22351"
"OAP32-6","1283251","27.66667","82.91667","Kapilbastu","2","Western","2156","Lumbini","22364"
"OAP32-6","1283500","29.25","80.41667","Dadeldhura","2","Far Western","2154","Mahakali","22357"
"OAP33-1","1282988","28","84","Federal Democratic Republic of Nepal","6","","","",""
"OAP34-1","1282988","28","84","Federal Democratic Republic of Nepal","6","","","",""
"OAP34-10","1282988","28","84","Federal Democratic Republic of Nepal","6","","","",""
"OAP34-11","1282988","28","84","Federal Democratic Republic of Nepal","6","","","",""
"OAP34-2","1282988","28","84","Federal Democratic Republic of Nepal","6","","","",""
"OAP34-3","1282988","28","84","Federal Democratic Republic of Nepal","6","","","",""
"OAP34-4","1282988","28","84","Federal Democratic Republic of Nepal","6","","","",""
"OAP34-5","1282988","28","84","Federal Democratic Republic of Nepal","6","","","",""
"OAP34-6","1282988","28","84","Federal Democratic Republic of Nepal","6","","","",""
"OAP34-7","1282988","28","84","Federal Democratic Republic of Nepal","6","","","",""
"OAP34-8","1282988","28","84","Federal Democratic Republic of Nepal","6","","","",""
"OAP34-9","1282988","28","84","Federal Democratic Republic of Nepal","6","","","",""
"OAP55-1","1283618","27.66734","85.41673","Bhaktapur","2","Central","2152","Bagmati","22351"
"OAP56-1","1283582","26.4831","87.28337","Biratnagar","1","Eastern","2153","Koshi","22354"
"OAP56-2","1283582","26.4831","87.28337","Biratnagar","1","Eastern","2153","Koshi","22354"
"OAP56-3","1283582","26.4831","87.28337","Biratnagar","1","Eastern","2153","Koshi","22354"
"OAP56-4","1283582","26.4831","87.28337","Biratnagar","1","Eastern","2153","Koshi","22354"
"OAP56-5","1283582","26.4831","87.28337","Biratnagar","1","Eastern","2153","Koshi","22354"
"OAP57-1","1283676","28.16667","81.83333","Banke","1","Mid Western","2155","Bheri","22361"
"OAP57-1","6941099","28.05","81.61667","Nepalgunj","1","Mid Western","2155","Bheri","22361"
"OAP57-1","7830783","28.1712","81.7158","Kohalpur1","1","Mid Western","2155","Bheri","22361"
"OAP57-10","1282968","27.31031","86.50502","Okhaldhunga","1","Eastern","2153","Sagarmatha","22356"
"OAP57-10","6254839","27.50111","86.58694","Salleri","1","Eastern","2153","Sagarmatha","22356"
"OAP57-11","1282968","27.31031","86.50502","Okhaldhunga","1","Eastern","2153","Sagarmatha","22356"
"OAP57-11","6254839","27.50111","86.58694","Salleri","1","Eastern","2153","Sagarmatha","22356"
"OAP57-12","1282968","27.31031","86.50502","Okhaldhunga","1","Eastern","2153","Sagarmatha","22356"
"OAP57-12","6254839","27.50111","86.58694","Salleri","1","Eastern","2153","Sagarmatha","22356"
"OAP57-13","1282968","27.31031","86.50502","Okhaldhunga","1","Eastern","2153","Sagarmatha","22356"
"OAP57-13","6254839","27.50111","86.58694","Salleri","1","Eastern","2153","Sagarmatha","22356"
"OAP57-14","1282968","27.31031","86.50502","Okhaldhunga","1","Eastern","2153","Sagarmatha","22356"
"OAP57-14","6254839","27.50111","86.58694","Salleri","1","Eastern","2153","Sagarmatha","22356"
"OAP57-15","1283217","27.37469","87.2039","Khandbari","1","Eastern","2153","Koshi","22354"
"OAP57-15","1283559","29.56228","81.19352","Chainpur","1","Far Western","2154","Seti","22358"
"OAP57-16","1283217","27.37469","87.2039","Khandbari","1","Eastern","2153","Koshi","22354"
"OAP57-16","1283559","29.56228","81.19352","Chainpur","1","Far Western","2154","Seti","22358"
"OAP57-17","1283620","27.68333","83.41667","Bhairahawa","1","Western","2156","Lumbini","22364"
"OAP57-2","1283676","28.16667","81.83333","Banke","1","Mid Western","2155","Bheri","22361"
"OAP57-2","6941099","28.05","81.61667","Nepalgunj","1","Mid Western","2155","Bheri","22361"
"OAP57-2","7830783","28.1712","81.7158","Kohalpur1","1","Mid Western","2155","Bheri","22361"
"OAP57-3","1282771","26.75","86.33333","Siraha","2","Eastern","2153","Sagarmatha","22356"
"OAP57-3","1282810","26.58333","86.75","Saptari","2","Eastern","2153","Sagarmatha","22356"
"OAP57-3","7827529","26.7005","87.4428","Belbari1","1","Eastern","2153","Koshi","22354"
"OAP57-4","1282771","26.75","86.33333","Siraha","2","Eastern","2153","Sagarmatha","22356"
"OAP57-4","1282810","26.58333","86.75","Saptari","2","Eastern","2153","Sagarmatha","22356"
"OAP57-4","7827529","26.7005","87.4428","Belbari1","1","Eastern","2153","Koshi","22354"
"OAP57-6","7804216","27.3346","86.406","Harkapur1","1","Eastern","2153","Sagarmatha","22356"
"OAP57-6","7804369","27.3145","86.5128","Okhaldhunga1","1","Eastern","2153","Sagarmatha","22356"
"OAP57-7","7804216","27.3346","86.406","Harkapur1","1","Eastern","2153","Sagarmatha","22356"
"OAP57-7","7804369","27.3145","86.5128","Okhaldhunga1","1","Eastern","2153","Sagarmatha","22356"
"OAP57-8","7804216","27.3346","86.406","Harkapur1","1","Eastern","2153","Sagarmatha","22356"
"OAP57-8","7804369","27.3145","86.5128","Okhaldhunga1","1","Eastern","2153","Sagarmatha","22356"
"OAP57-9","7804216","27.3346","86.406","Harkapur1","1","Eastern","2153","Sagarmatha","22356"
"OAP57-9","7804369","27.3145","86.5128","Okhaldhunga1","1","Eastern","2153","Sagarmatha","22356"
"OAP58-1","1283240","27.70169","85.3206","Kathmandu","1","Central","2152","Bagmati","22351"
"OAP58-10","1283239","27.66667","85.35","Kathmandu Valley","2","Central","2152","Bagmati","22351"
"OAP58-11","1283239","27.66667","85.35","Kathmandu Valley","2","Central","2152","Bagmati","22351"
"OAP58-12","1283239","27.66667","85.35","Kathmandu Valley","2","Central","2152","Bagmati","22351"
"OAP58-13","1283239","27.66667","85.35","Kathmandu Valley","2","Central","2152","Bagmati","22351"
"OAP58-14","1283239","27.66667","85.35","Kathmandu Valley","2","Central","2152","Bagmati","22351"
"OAP58-15","1283239","27.66667","85.35","Kathmandu Valley","2","Central","2152","Bagmati","22351"
"OAP58-16","1283239","27.66667","85.35","Kathmandu Valley","2","Central","2152","Bagmati","22351"
"OAP58-17","1283239","27.66667","85.35","Kathmandu Valley","2","Central","2152","Bagmati","22351"
"OAP58-18","1283239","27.66667","85.35","Kathmandu Valley","2","Central","2152","Bagmati","22351"
"OAP58-19","1283239","27.66667","85.35","Kathmandu Valley","2","Central","2152","Bagmati","22351"
"OAP58-2","1283240","27.70169","85.3206","Kathmandu","1","Central","2152","Bagmati","22351"
"OAP58-20","1283239","27.66667","85.35","Kathmandu Valley","2","Central","2152","Bagmati","22351"
"OAP58-21","1283239","27.66667","85.35","Kathmandu Valley","2","Central","2152","Bagmati","22351"
"OAP58-22","1283239","27.66667","85.35","Kathmandu Valley","2","Central","2152","Bagmati","22351"
"OAP58-23","1283239","27.66667","85.35","Kathmandu Valley","2","Central","2152","Bagmati","22351"
"OAP58-24","1283239","27.66667","85.35","Kathmandu Valley","2","Central","2152","Bagmati","22351"
"OAP58-25","1283239","27.66667","85.35","Kathmandu Valley","2","Central","2152","Bagmati","22351"
"OAP58-26","1283239","27.66667","85.35","Kathmandu Valley","2","Central","2152","Bagmati","22351"
"OAP58-27","1283239","27.66667","85.35","Kathmandu Valley","2","Central","2152","Bagmati","22351"
"OAP58-28","1283239","27.66667","85.35","Kathmandu Valley","2","Central","2152","Bagmati","22351"
"OAP58-29","1283239","27.66667","85.35","Kathmandu Valley","2","Central","2152","Bagmati","22351"
"OAP58-3","1283239","27.66667","85.35","Kathmandu Valley","2","Central","2152","Bagmati","22351"
"OAP58-30","1283239","27.66667","85.35","Kathmandu Valley","2","Central","2152","Bagmati","22351"
"OAP58-31","1283239","27.66667","85.35","Kathmandu Valley","2","Central","2152","Bagmati","22351"
"OAP58-32","1283239","27.66667","85.35","Kathmandu Valley","2","Central","2152","Bagmati","22351"
"OAP58-33","1283239","27.66667","85.35","Kathmandu Valley","2","Central","2152","Bagmati","22351"
"OAP58-34","1283239","27.66667","85.35","Kathmandu Valley","2","Central","2152","Bagmati","22351"
"OAP58-35","1283239","27.66667","85.35","Kathmandu Valley","2","Central","2152","Bagmati","22351"
"OAP58-36","1283239","27.66667","85.35","Kathmandu Valley","2","Central","2152","Bagmati","22351"
"OAP58-4","1283239","27.66667","85.35","Kathmandu Valley","2","Central","2152","Bagmati","22351"
"OAP58-5","1283239","27.66667","85.35","Kathmandu Valley","2","Central","2152","Bagmati","22351"
"OAP58-6","1283239","27.66667","85.35","Kathmandu Valley","2","Central","2152","Bagmati","22351"
"OAP58-7","1283239","27.66667","85.35","Kathmandu Valley","2","Central","2152","Bagmati","22351"
"OAP58-8","1283239","27.66667","85.35","Kathmandu Valley","2","Central","2152","Bagmati","22351"
"OAP58-9","1283239","27.66667","85.35","Kathmandu Valley","2","Central","2152","Bagmati","22351"
"OAP67-1","1282747","27.75463","85.41351","Sundarijal","1","Central","2152","Bagmati","22351"
"OAP67-1","7933721","27.0731","87.13384","Gyalthum","1","Eastern","2153","Koshi","22354"
"OAP67-1","7995133","27.83028","85.57878","Melamchi","1","Central","2152","Bagmati","22351"
"OAP67-1","8410813","27.9512","85.68458","Sindhupalchok","1","Central","2152","Bagmati","22351"
"OAP67-2","1283239","27.66667","85.35","Kathmandu Valley","2","Central","2152","Bagmati","22351"
"OAP69-1","1283239","27.66667","85.35","Kathmandu Valley","2","Central","2152","Bagmati","22351"
"OAP69-2","1283239","27.66667","85.35","Kathmandu Valley","2","Central","2152","Bagmati","22351"
"OAP72-1","1283239","27.66667","85.35","Kathmandu Valley","2","Central","2152","Bagmati","22351"
"OAP72-2","1283239","27.66667","85.35","Kathmandu Valley","2","Central","2152","Bagmati","22351"
"OAP72-3","1283239","27.66667","85.35","Kathmandu Valley","2","Central","2152","Bagmati","22351"
"OAP72-4","1283239","27.66667","85.35","Kathmandu Valley","2","Central","2152","Bagmati","22351"
"OAP72-5","1283239","27.66667","85.35","Kathmandu Valley","2","Central","2152","Bagmati","22351"
"OAP72-6","1283239","27.66667","85.35","Kathmandu Valley","2","Central","2152","Bagmati","22351"
"OAP72-7","1283239","27.66667","85.35","Kathmandu Valley","2","Central","2152","Bagmati","22351"
"OAP72-8","1283239","27.66667","85.35","Kathmandu Valley","2","Central","2152","Bagmati","22351"
"OAP73-1","1283217","27.37469","87.2039","Khandbari","1","Eastern","2153","Koshi","22354"
"OAP73-10","1283276","28.75","80.91667","Kailali","2","Far Western","2154","Seti","22358"
"OAP73-10","7947325","29.01123","80.73687","Shivanagar","1","Far Western","2154","Seti","22358"
"OAP73-11","1283711","28.27189","83.58975","Baglung","1","Western","2156","Dhawalagiri","22362"
"OAP73-11","1283712","28.41667","83.16667","Baglung","2","Western","2156","Dhawalagiri","22362"
"OAP73-12","1283040","26.66667","87.5","Morang","2","Eastern","2153","Koshi","22354"
"OAP73-12","7799310","26.6679","87.3865","Indrapur","1","Eastern","2153","Koshi","22354"
"OAP73-13","1283726","27.91667","83.08333","Arghakhanchi","2","Western","2156","Lumbini","22364"
"OAP73-13","7799860","27.9736","83.1334","Sandhikharka","1","Western","2156","Lumbini","22364"
"OAP73-14","7802346","27.61071","83.48887","Karahiya","1","Western","2156","Lumbini","22364"
"OAP73-15","1283307","26.58333","87.91667","Jhapa","2","Eastern","2153","Mechi","22355"
"OAP73-15","7954173","26.66412","87.6989","Damak","1","Eastern","2153","Mechi","22355"
"OAP73-17","1282947","27.16667","87.83333","Panchthar","2","Eastern","2153","Mechi","22355"
"OAP73-17","7799405","27.1275","87.7636","Phidim","1","Eastern","2153","Mechi","22355"
"OAP73-2","7800078","26.675","86.0521","Duhabi","1","Central","2152","Janakpur","22352"
"OAP73-3","1283466","27","87.33333","Dhankuta","2","Eastern","2153","Koshi","22354"
"OAP73-4","7945476","28.92415","82.98724","Byas","1","Mid Western","2155","Karnali","22359"
"OAP73-5","7798988","28.6394","80.9511","Darakh","1","Far Western","2154","Seti","22358"
"OAP73-5","8010094","28.4556","81.27706","Sukhad","1","Mid Western","2155","Bheri","22361"
"OAP73-6","7799431","26.7146","87.5057","Letang","1","Eastern","2153","Koshi","22354"
"OAP73-7","7802112","27.69301","84.2975","Mukundapur","1","Western","2156","Lumbini","22364"
"OAP73-8","1283046","27.58333","84.23333","Meghauli","1","Central","2152","Narayani","22353"
